time,cart_pos,pend_pos,cart_vel,pend_vel,force
2.260921955108642578e+00,1.670601953124999650e-01,4.196971435655114213e+00,-3.244117902764547257e-01,1.173020982419494018e+01,-2.212459821297717788e+00
2.280930042266845703e+00,1.611594140624999782e-01,4.416330688322760878e+00,-2.949198093422300548e-01,1.096352944352861236e+01,-1.438383332493965217e+00
2.300938367843627930e+00,1.558714062499999831e-01,4.617282171535779689e+00,-2.642903721356988367e-01,1.004339330854372214e+01,-1.146800743451624083e+00
2.320946693420410156e+00,1.512642578124999693e-01,4.799825885294171535e+00,-2.302615688564251806e-01,9.123387814631355397e+00,-9.829901976224053595e-01
2.340954780578613281e+00,1.471564062499999825e-01,4.965495810385820441e+00,-2.053095595805522477e-01,8.280148111196417915e+00,-9.667130268374412028e-01
2.360963106155395508e+00,1.433435937499999702e-01,5.115825927598613099e+00,-1.905612983639381197e-01,7.513378200284614117e+00,-1.261617770856070297e+00
2.380970954895019531e+00,1.396215624999999905e-01,5.249282256144663705e+00,-1.860285580142746475e-01,6.670198794623556360e+00,-1.638867286893237019e+00
2.400979042053222656e+00,1.357406640624999883e-01,5.367398776811858951e+00,-1.939664899904672279e-01,5.903438931130835066e+00,-2.124957460556303523e+00
2.420987606048583984e+00,1.315193359374999815e-01,5.470175489600196173e+00,-2.109760663473228548e-01,5.136636133016062367e+00,-2.773077226095882253e+00
2.440995454788208008e+00,1.266852343749999832e-01,5.559146375297563836e+00,-2.416102613234189234e-01,4.446799196415733846e+00,-3.459087453154508829e+00
2.461003780364990234e+00,1.210114062499999810e-01,5.634311433903960165e+00,-2.835733606606213875e-01,3.756689100142307058e+00,-4.191048469590208825e+00
2.481011867523193359e+00,1.142255078124999879e-01,5.694136684631500245e+00,-3.391577807435649516e-01,2.990053484598716338e+00,-4.648340672744151192e+00
2.501020193099975586e+00,1.061686718749999814e-01,5.740156108268068991e+00,-4.026741721380825423e-01,2.300013734780982588e+00,-4.873447785482524885e+00
2.521028041839599609e+00,9.665933593749999331e-02,5.772369704813668179e+00,-4.752802793169598194e-01,1.610047984909172669e+00,-4.871590048952866070e+00
2.541036367416381836e+00,8.567480468749999467e-02,5.789243493480409342e+00,-5.489980262389627663e-01,8.433383694196581182e-01,-4.947406399441027780e+00
2.561044692993164062e+00,7.328316406249998916e-02,5.793845435844066749e+00,-6.193242196827971613e-01,2.300013734781248820e-01,-5.179465703529240628e+00
2.581052541732788086e+00,5.946171874999998941e-02,5.784641551116752822e+00,-6.908011696993529016e-01,-4.600137099740429503e-01,-5.449370720011213365e+00
2.601060867309570312e+00,4.411968749999999051e-02,5.760097858510582647e+00,-7.667823672263199830e-01,-1.226673991883199477e+00,-3.933422445027300984e+00
2.621068954467773438e+00,2.762019531249999479e-02,5.723282319601327828e+00,-8.246411591992371948e-01,-1.840032913599179309e+00,-1.878702293503939025e+00
2.641077280044555664e+00,1.064410156249999927e-02,5.675728915176872391e+00,-8.484514950965788005e-01,-2.376680859273735180e+00,9.484883182112799904e-01
2.661085367202758789e+00,-6.105039062499999572e-03,5.617437645237218113e+00,-8.371185357483317269e-01,-2.913385446532074763e+00,4.932595156421836435e+00
2.681093454360961914e+00,-2.133359374999999752e-02,5.554544432933907316e+00,-7.611199694947567984e-01,-3.143389560731955523e+00,6.000000000000000000e+00
2.701101303100585938e+00,-3.426992187499999787e-02,5.488583259054824026e+00,-6.465626711471776922e-01,-3.296764921480648702e+00,6.000000000000000000e+00
2.721109628677368164e+00,-4.473246093749999597e-02,5.416486162024199302e+00,-5.229092770581855731e-01,-3.603354851156890248e+00,6.000000000000000000e+00
2.741118192672729492e+00,-5.269851562499999059e-02,5.339787122629916283e+00,-3.981322542360760663e-01,-3.833310547026987702e+00,6.000000000000000000e+00
2.761126279830932617e+00,-5.825886718749999360e-02,5.253884198508321113e+00,-2.779052049571021366e-01,-4.293410131731447699e+00,6.000000000000000000e+00
2.781134843826293945e+00,-6.141351562499999112e-02,5.160311370447296930e+00,-1.576649097971924984e-01,-4.676638867372870045e+00,6.000000000000000000e+00
2.801142454147338867e+00,-6.207167968749999210e-02,5.054466696083187216e+00,-3.289568578850787794e-02,-5.290220704307571964e+00,6.000000000000000000e+00
