time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.472002506256103516e+00,2.193728906249999833e-01,1.707320616916718548e+00,7.978105688230688886e-01,5.821360191265784856e+00,2.003106456729831564e+00
1.482016563415527344e+00,2.272481640624999799e-01,1.770213829220030011e+00,7.864218580067612319e-01,6.280492641698692147e+00,1.492316061820980977e+00
1.492030382156372070e+00,2.349645703124999541e-01,1.837708983886998215e+00,7.705757862908000355e-01,6.740201357117292957e+00,7.679072325483241590e-01
1.502043485641479492e+00,2.416369921874999549e-01,1.903670157766080617e+00,6.663690118577075827e-01,6.587485486111977373e+00,-6.047139961260079855e-02
1.512057542800903320e+00,2.486952343749999628e-01,1.980369197160362749e+00,7.048334231703260455e-01,7.659137367925220374e+00,-8.017488492438269443e-01
1.522071361541748047e+00,2.552314843749999840e-01,2.063204159706187646e+00,6.527230189757408096e-01,8.272065301916706304e+00,-1.740665110276261140e+00
1.532085180282592773e+00,2.612230468749999757e-01,2.152175045403554421e+00,5.983294340610929574e-01,8.884810879836390285e+00,-2.669550592814326606e+00
1.542098045349121094e+00,2.670103515624999702e-01,2.254951758191892530e+00,5.779868847774835006e-01,1.026446597506911651e+01,-3.263558068135933521e+00
1.552111864089965820e+00,2.710728124999999822e-01,2.345456624677145108e+00,4.056854874883943363e-01,9.037997274316346363e+00,-5.094563882665450016e+00
1.562125205993652344e+00,2.747040624999999570e-01,2.452835279829140180e+00,3.626411676468462297e-01,1.072355824706858662e+01,-5.057271452088208719e+00
1.572139024734497070e+00,2.774955859374999556e-01,2.577087723647877304e+00,2.787671226875549357e-01,1.240809795287503547e+01,-4.221149162542520372e+00
1.582152605056762695e+00,2.789934765624999535e-01,2.698272205890842823e+00,1.495859199999997891e-01,1.210201330022855437e+01,-4.606660812210657596e+00
1.592166423797607422e+00,2.795835546874999578e-01,2.824058630497465305e+00,5.892638365753238849e-02,1.256128434735494714e+01,-4.455931692221033025e+00
1.602179765701293945e+00,2.793566015624999732e-01,2.955980978255630554e+00,-2.266507297792650158e-02,1.317465727496996486e+01,-4.160435529575140734e+00
1.612193346023559570e+00,2.786076562499999465e-01,3.090971287589566963e+00,-7.479296000000267008e-02,1.348072367620397216e+01,-4.008231393798132203e+00
1.622207403182983398e+00,2.775182812499999430e-01,3.227495577711389174e+00,-1.087845797819154969e-01,1.363326451490689450e+01,-3.934734555030551473e+00
1.632220506668090820e+00,2.762927343749999598e-01,3.364019867833210942e+00,-1.223943083003935783e-01,1.363456298288293489e+01,-3.971715318069760858e+00
1.642234325408935547e+00,2.750671874999999766e-01,3.500544157955033153e+00,-1.223855660579493132e-01,1.363358910871454022e+01,-3.986242706701329297e+00
1.652247667312622070e+00,2.739097265624999555e-01,3.634000486501083760e+00,-1.155918721874351351e-01,1.332785096421377347e+01,-4.173164111979103197e+00
1.662261247634887695e+00,2.729338281249999443e-01,3.764388853471363205e+00,-9.745749333333446340e-02,1.302115355087883231e+01,-4.353713527907184577e+00
1.672275066375732422e+00,2.721394921874999429e-01,3.890175278077986132e+00,-7.932397800052394532e-02,1.256128434735499155e+01,-4.603515850201882920e+00
1.682288885116577148e+00,2.715267187499999513e-01,4.012893741108837453e+00,-6.119278302897465660e-02,1.225491155839508117e+01,-4.752474223962564359e+00
1.692302227020263672e+00,2.710274218749999520e-01,4.131010261776031811e+00,-4.986316055144163206e-02,1.179591407177542273e+01,-4.959629286857948571e+00
1.702316999435424805e+00,2.707323828124999499e-01,4.246058820867454564e+00,-2.946038614450681783e-02,1.148788552770838756e+01,-5.095775071366804632e+00
1.712329626083374023e+00,2.705508203124999400e-01,4.354971456807334995e+00,-1.813335365272981253e-02,1.087752892116354531e+01,-5.228701409482770401e+00
1.722343444824218750e+00,2.704600390624999351e-01,4.459282150383558907e+00,-9.065597485774639155e-03,1.041667482463584804e+01,-5.120091178177205826e+00
1.732356786727905273e+00,2.703919531249999730e-01,4.558990901596125411e+00,-6.799521893374624489e-03,9.957589800849365957e+00,-4.987329959835046012e+00
1.742371320724487305e+00,2.703692578124999857e-01,4.654097710445035396e+00,-2.266237501189099710e-03,9.496878125469445209e+00,-4.453294559987400980e+00
1.752383947372436523e+00,2.702784765624999808e-01,4.743068596142402171e+00,-9.066676826364906266e-03,8.885868696161736580e+00,-3.825577156278338276e+00
1.762397527694702148e+00,2.701876953124999758e-01,4.828971520263998229e+00,-9.065813333333824775e-03,8.578642339402543726e+00,-3.219348575446953742e+00
1.772411108016967773e+00,2.700742187499999836e-01,4.908738521234051966e+00,-1.133226666666589492e-02,7.965882172302387154e+00,-2.785530677807582123e+00
1.782424926757812500e+00,2.699380468749999484e-01,4.985437560628334097e+00,-1.359839622866473169e-02,7.659319723996931728e+00,-2.316344733026154845e+00
1.792439460754394531e+00,2.697791796874999815e-01,5.056000676871073019e+00,-1.586366250832924388e-02,7.046070867283707351e+00,-2.034244684314975959e+00
1.802452325820922852e+00,2.695522265624999414e-01,5.123495831538041223e+00,-2.266615234421906488e-02,6.740843326911051037e+00,-1.775013767586670177e+00
1.812465906143188477e+00,2.692798828124999821e-01,5.184855063053467106e+00,-2.719743999999593015e-02,6.127601671001829509e+00,-1.573625220075416387e+00
1.822485208511352539e+00,2.689167578124999625e-01,5.243146332993121383e+00,-3.624254330858753259e-02,5.817897074837514282e+00,-1.502707568687565276e+00
1.832493305206298828e+00,2.684855468749999807e-01,5.295301679781233339e+00,-4.308620816161048972e-02,5.211315235837842508e+00,-1.429263737129705225e+00
1.842507600784301758e+00,2.679408593749999512e-01,5.344389064993573690e+00,-5.439099492893659238e-02,4.901731213143346366e+00,-1.474497246494064218e+00
1.852520465850830078e+00,2.672826953124999849e-01,5.388874507842257522e+00,-6.573184179822032236e-02,4.442828556373217275e+00,-1.554162493105383902e+00
1.862534046173095703e+00,2.664883593749999835e-01,5.430291989115169748e+00,-7.932586666666681385e-02,4.136131127926210738e+00,-1.663225504280858136e+00
1.872547388076782227e+00,2.655351562499999596e-01,5.465573547236539653e+00,-9.519330650730017940e-02,3.523454852608259191e+00,-1.860026746306565393e+00
